Locus,Het,FST
5778,0.29471817,0.0627591
5779,0.13961095,0.02010032
5780,0.13234487,0.07800718
5781,0.43979586,0.11085967
5782,0.13213145,0.0688637
5783,0.21775199,0.10249301
5784,0.1358851,0.08674368
5785,0.21501518,0.09757113
5786,0.1358851,0.08674368
5787,0.46826177,0.03809533
5788,0.46826177,0.03809533
5789,0.11514889,0.2063199
5790,0.12858326,0.0248313
5791,0.21028253,0.00916883
5792,0.15904198,0.09267193
5793,0.46808778,0.12047584
5794,0.27882211,0.30896237
5795,0.11312611,0.03550086
5796,0.14528508,0.08104362
5797,0.18092658,0.0215503
5798,0.1797205,0.03974828
5799,0.10735939,0.03018314
5800,0.12835126,0.05873185
5801,0.11669598,0.06807166
5802,0.64970701,0.51988771
5803,0.47456685,0.14834394
5804,0.32663,0.08967835
5805,0.40202789,0.04097741
5806,0.51692413,0.06730921
5807,0.12625898,0.20209215
5808,0.10760025,0.07473962
5809,0.12090676,0.16597282
5810,0.32639547,0.00209918
5811,0.17797899,0.05962349
5812,0.11546381,0.0769274
5813,0.34826446,0.10218314
5814,0.14160104,0.05957906
5815,0.14160104,0.05957906
5816,0.19061068,0.08236846
5817,0.15359037,0.07745874
5818,0.15821393,0.04914151
5819,0.11715241,0.00112369
5820,0.11981964,0.11974877
5821,0.18904634,0.11088211
5822,0.34190095,0.02403658
5823,0.41919639,0.03549644
5824,0.09980899,0.11937122
5825,0.49362342,0.01315574
5826,0.27949859,0.0958487
5827,0.27949859,0.0958487
5828,0.27949859,0.0958487
5829,0.11559008,0.03502224
5830,0.52337074,0.1374023
5831,0.5055484,0.02085635
5832,0.1730737,0.06330326
5833,0.1730737,0.06330326
5834,0.15249899,0.00700327
5835,0.47070182,0.27852547
5836,0.23281594,0.01687181
5837,0.23281594,0.01687181
5838,0.23281594,0.01687181
5839,0.23281594,0.01687181
5840,0.41971021,0.05774049
5841,0.21286931,0.12691259
5842,0.21286931,0.12691259
5843,0.12438568,0.0134223
5844,0.12808898,0.00272259
5845,0.41343085,0.02799117
5846,0.41219597,0.02948341
5847,0.12636353,0.07281192
5848,0.12038398,0.01173251
5849,0.38522157,0.00595755
5850,0.13493171,0.06335564
5851,0.13493171,0.06335564
5852,0.38572653,0.04125145
5853,0.38045296,0.18039194
5854,0.4971356,0.0039555
5855,0.15951893,0.06335667
5856,0.31546434,0.00230942
5857,0.10367402,0.01710198
5858,0.29573498,0.14574901
5859,0.44105565,0.04436474
5860,0.22528914,0.13594677
5861,0.45194852,0.04580625
5862,0.11646645,0.09961911
5863,0.16759263,0.07585747
5864,0.10036796,0.15574796
5865,0.11968948,0.03930043
5866,0.11968948,0.03930043
5867,0.47445113,0.07520281
5868,0.24669915,0.09040188
5869,0.32634221,0.2947275
5870,0.39729176,0.03348596
5871,0.12074662,0.07079813
5872,0.12650386,0.04694642
5873,0.50338966,0.02103042
5874,0.48534486,0.01644446
5875,0.25174173,0.11356294
5876,0.14635736,0.06606277
5877,0.289876,0.02111174
5878,0.13153222,0.04043607
5879,0.09873633,0.00615922
5880,0.5079076,0.06858301
5881,0.15673352,0.03583548
5882,0.11466846,0.04509932
5883,0.40377261,0.00229508
5884,0.09666446,0.019715
5885,0.14322077,0.02477426
5886,0.25150027,0.01352081
5887,0.14784638,0.06882813
5888,0.47649693,0.00562719
5889,0.11300139,0.03152735
5890,0.41923334,0.34252897
5891,0.48434027,0.06225958
5892,0.19912649,0.2083905
5893,0.46114447,0.00306136
5894,0.32126098,0.12591017
5895,0.5000118,0.02356027
5896,0.19939645,0.10718123
5897,0.23835158,0.13981413
5898,0.28818207,0.00454633
5899,0.38547291,0.09015333
5900,0.20586856,0.04113738
5901,0.20586856,0.04113738
5902,0.20586856,0.04113738
5903,0.21174119,0.038395
5904,0.11670724,0.08163289
5905,0.11924092,0.0467682
5906,0.11876275,0.04689381
5907,0.25758362,0.14388233
5908,0.24715503,0.00871301
5909,0.24715503,0.00871301
5910,0.24715503,0.00871301
5911,0.19306892,0.11033176
5912,0.11347626,0.186193
5913,0.12964006,0.02751146
5914,0.22381468,0.04914087
5915,0.16766703,0.04813204
5916,0.11396289,0.0905992
5917,0.17844549,0.07004173
5918,0.18993197,0.03314628
5919,0.40739974,0.0189489
5920,0.46781201,0.00608642
5921,0.33806831,0.01035914
5922,0.37775417,0.01220111
5923,0.37664622,0.00695851
5924,0.16620255,0.07013417
5925,0.21348107,0.10340698
5926,0.51020749,0.06241026
5927,0.15335125,0.00585648
5928,0.51891294,0.10071637
5929,0.36212724,0.00104477
5930,0.53958926,0.18193323
5931,0.43605348,0.26354845
5932,0.14271561,0.01380113
5933,0.50268364,0.21461917
5934,0.14055993,0.05000993
5935,0.54248178,0.17681053
5936,0.20134893,0.05697729
5937,0.10442324,0.01318326
5938,0.16062262,0.01084305
5939,0.15079537,0.01937537
5940,0.12784132,0.06575405
5941,0.35003427,0.03768089
5942,0.15751653,0.01394546
5943,0.11542317,0.02794257
5944,0.12384948,0.10368921
5945,0.49312042,0.07985022
5946,0.12239449,0.0900555
5947,0.41797918,0.00609884
5948,0.38024974,0.07393512
5949,0.32918605,0.00479294
5950,0.23279159,0.06652062
5951,0.47772444,0.04321763
5952,0.1020612,0.00211998
5953,0.41176368,0.00436472
5954,0.50054526,0.01190451
5955,0.18091864,0.19994022
5956,0.49832304,0.03764277
5957,0.15523694,0.04758991
5958,0.49396204,0.00099997
5959,0.45514652,0.19110208
5960,0.32353792,0.10314624
5961,0.10372255,0.02074366
5962,0.48008741,0.00526935
5963,0.49729632,0.13991232
5964,0.1438579,0.02172308
5965,0.2682561,0.01222572
5966,0.46977362,0.01464687
5967,0.17612949,0.08029721
5968,0.31793522,0.1782118
5969,0.30818747,0.20401237
5970,0.45460478,0.00612726
5971,0.16169881,0.0197455
5972,0.26351638,0.00019397
5973,0.46807785,0.00113514
5974,0.21982127,0.07200889
5975,0.25895083,0.00245687
5976,0.27500003,0.02133496
5977,0.50549536,0.10807234
5978,0.50549536,0.10807234
5979,0.24496192,0.00350292
5980,0.34740862,0.01426642
5981,0.36441156,0.1342128
5982,0.18178247,0.09650826
5983,0.45578404,0.05146907
5984,0.44083643,0.0047035
5985,0.17090703,0.00909201
5986,0.13583407,0.05107351
5987,0.43821885,0.11709832
5988,0.16205972,0.03492554
5989,0.12405662,0.12713826
5990,0.13475942,0.09796883
5991,0.11470581,0.10915891
5992,0.23114148,0.05793907
5993,0.22490076,0.00492534
5994,0.37505067,0.00259348
5995,0.4426442,0.02172832
5996,0.10032849,0.031634
5997,0.28679999,0.00376491
5998,0.14588313,0.01710375
5999,0.14588313,0.01710375
6000,0.43678018,0.19631241
6001,0.1078545,0.04907931
6002,0.17604385,0.02771051
6003,0.19802848,0.07096518
6004,0.50329086,0.03126849
6005,0.33354337,0.01374557
6006,0.19679231,0.00043916
6007,0.4105521,0.18681547
6008,0.4105521,0.18681547
6009,0.10233776,0.00272353
6010,0.43855419,0.22184448
6011,0.5149888,0.06418347
6012,0.3416485,0.16576943
6013,0.27746001,0.00812669
6014,0.24713314,0.03382456
6015,0.41592354,0.11874706
6016,0.44184011,0.12765304
6017,0.14523285,0.0486681
6018,0.28255518,0.00164064
6019,0.49043868,0.04517953
6020,0.46629215,0.00236096
6021,0.22160988,0.12040651
6022,0.20587604,0.11326846
6023,0.27407487,0.05406866
6024,0.12880114,0.01404127
6025,0.13256516,0.03839674
6026,0.52697104,0.1354216
6027,0.12464682,0.05474505
6028,0.49469436,0.00334401
6029,0.28376388,0.00345458
6030,0.30775089,0.00345259
6031,0.42310119,0.02352379
6032,0.10943878,0.08395239
6033,0.43975225,0.02725416
6034,0.31205611,0.07549576
6035,0.13509383,0.08855666
6036,0.26442311,0.0458629
6037,0.26442311,0.0458629
6038,0.3406426,0.04265983
6039,0.3406426,0.04265983
6040,0.37174556,0.06962931
6041,0.10759905,0.02003645
6042,0.31881198,0.01129875
6043,0.41442086,0.09677734
6044,0.12915562,0.10304941
6045,0.33808838,0.00341812
6046,0.13919565,0.03484132
6047,0.16158037,0.11162998
6048,0.16158037,0.11162998
6049,0.29090162,0.10240754
6050,0.12689191,0.04824037
6051,0.17886548,0.00802665
6052,0.15411015,0.06142716
6053,0.20691007,0.03834005
6054,0.19544094,0.10878595
6055,0.36323548,0.02288847
6056,0.26247342,0.30884138
6057,0.19990683,0.08162536
6058,0.5779042,0.36505623
6059,0.58098248,0.31303046
6060,0.36537349,0.16104444
6061,0.11566659,0.02411646
6062,0.14660469,0.06427757
6063,0.30752531,0.10025875
6064,0.33768569,0.21143243
6065,0.46027048,0.02414309
6066,0.22672138,0.02978426
6067,0.39277348,0.00890582
6068,0.39277348,0.00890582
6069,0.40312294,0.18618239
6070,0.44641138,0.22894368
6071,0.48544717,0.08984991
6072,0.50368838,0.04917412
6073,0.11945324,0.21025292
6074,0.51047218,0.07021488
6075,0.17402708,0.15306057
6076,0.11945324,0.21025292
6077,0.13886893,0.06295399
6078,0.49134931,0.09810493
6079,0.25306045,0.15247318
6080,0.18798607,0.04367087
6081,0.14892835,0.00976457
6082,0.14892835,0.00976457
6083,0.24058015,0.09570111
6084,0.09734988,0.04295335
6085,0.48803232,0.01898486
6086,0.38340931,0.01168697
6087,0.3163044,0.08586324
6088,0.13141883,0.11887375
6089,0.24541474,0.00293891
6090,0.13632268,0.04389046
6091,0.55586679,0.26093645
6092,0.23968146,0.03862171
6093,0.17716382,0.01172912
6094,0.50297537,0.03533373
6095,0.50297537,0.03533373
6096,0.12513773,0.15947098
6097,0.19725304,0.08811014
6098,0.10498384,0.0307587
6099,0.10498384,0.0307587
6100,0.10498384,0.0307587
6101,0.26297276,0.20144077
6102,0.49660386,0.12125458
6103,0.49660386,0.12125458
6104,0.10586212,0.01471827
6105,0.49660386,0.12125458
6106,0.27397662,0.00246717
6107,0.18638508,0.09444509
6108,0.12363504,0.04084519
6109,0.44554983,0.00655337
6110,0.23984437,0.01280535
6111,0.495904,0.02971886
6112,0.46453023,0.05025487
6113,0.16506411,0.07338827
6114,0.42845621,0.07079818
6115,0.13078619,0.15939747
6116,0.17306535,0.06399242
6117,0.18143447,0.03492642
6118,0.25809064,0.07427003
6119,0.35256138,0.12452488
6120,0.14251733,0.0012913
6121,0.14251733,0.0012913
6122,0.35766141,0.01139751
6123,0.48454437,0.03614972
6124,0.23275756,0.06873702
6125,0.34331572,0.00514168
6126,0.21490064,0.00673954
6127,0.1136224,0.00086285
6128,0.35173088,0.03738102
6129,0.19278798,0.0575412
6130,0.49256417,0.18174098
6131,0.37018597,0.02439971
6132,0.23982442,0.00909071
6133,0.14305409,0.08935737
6134,0.49734126,0.00405981
6135,0.49734126,0.00405981
6136,0.49734126,0.00405981
6137,0.11745876,0.07256068
6138,0.12520745,0.0127625
6139,0.12520745,0.0127625
6140,0.12198554,0.02549405
6141,0.16728785,0.00267582
6142,0.27935588,0.06044983
6143,0.12048498,0.00287193
6144,0.12048498,0.00287193
6145,0.12048498,0.00287193
6146,0.51620991,0.12519474
6147,0.41137915,0.41768315
6148,0.1522531,0.18947052
6149,0.1250191,0.04418813
6150,0.49206319,0.04190431
6151,0.11717844,0.00130304
6152,0.50001189,0.02346406
6153,0.50001189,0.02346406
6154,0.50001189,0.02346406
6155,0.50001189,0.02346406
6156,0.14334701,0.03902275
6157,0.5718469,0.32723618
6158,0.15630484,0.09438566
6159,0.35569905,0.04143094
6160,0.31186485,0.07654133
6161,0.5053261,0.07263462
6162,0.20000484,0.0709936
6163,0.43355672,0.03235899
6164,0.19887917,0.2380688
6165,0.10666174,0.0277095
6166,0.24898197,0.10332835
6167,0.3024558,0.0513911
6168,0.24849765,0.01144532
6169,0.10209728,0.08415055
6170,0.15408365,0.1486466
6171,0.18906544,0.23828615
6172,0.11503014,0.0945037
6173,0.44362827,0.0106435
6174,0.24364167,0.04700832
6175,0.12808477,0.0042623
6176,0.15093312,0.10518044
6177,0.52417461,0.09357943
6178,0.47578426,0.00391899
6179,0.20978389,0.12145171
6180,0.40297025,0.0793458
6181,0.18384906,0.04130278
6182,0.1373794,0.13716605
6183,0.46487214,0.0192621
6184,0.46031633,0.2449864
6185,0.16859736,0.02827322
6186,0.24560671,0.05140346
6187,0.43883619,0.2684277
6188,0.37474992,0.00813397
6189,0.24693611,0.08062425
6190,0.12978229,0.00369026
6191,0.32037516,0.12941305
6192,0.35627067,0.18193329
6193,0.35627067,0.18193329
6194,0.17330467,0.03485767
6195,0.33220839,0.02808554
6196,0.31232698,0.00361278
6197,0.35561209,0.01897851
6198,0.14582351,0.06063679
6199,0.49989752,0.15766453
6200,0.12392869,0.01565579
6201,0.11400482,0.05414213
6202,0.50718487,0.16444011
6203,0.35741072,0.00610269
6204,0.3923968,0.09434508
6205,0.41806667,0.17294567
6206,0.498118,0.01114606
6207,0.4101094,0.23964976
6208,0.498118,0.01114606
6209,0.39887808,0.07458566
6210,0.35864082,0.06111973
6211,0.4227804,0.11748858
6212,0.43093523,0.17268902
6213,0.3285649,0.06695345
6214,0.44625377,0.02462288
6215,0.44625377,0.02462288
6216,0.23001605,0.07135949
6217,0.419849,0.1478011
6218,0.23685111,0.10204314
6219,0.30652687,0.00339039
6220,0.47707481,0.01229878
6221,0.15722473,0.06062855
6222,0.10858976,0.03238534
6223,0.50142996,0.09761968
6224,0.20386821,0.01032538
6225,0.4562063,0.28238019
6226,0.4562063,0.28238019
6227,0.41835915,0.0181976
6228,0.16868854,0.06087209
6229,0.10834281,0.04433008
6230,0.42734228,0.01818924
6231,0.50000029,0.04369893
6232,0.23001556,0.04049689
6233,0.12751856,0.0139805
6234,0.48991976,0.01003838
6235,0.16213074,0.15861863
6236,0.51602438,0.26631823
6237,0.2275975,0.08354826
6238,0.16928507,0.05260032
6239,0.3732395,0.00156777
6240,0.48386778,0.2328851
6241,0.13421234,0.07037272
6242,0.14337214,0.2017583
6243,0.44501317,0.1692158
6244,0.47140895,0.0839542
6245,0.43248048,0.00200705
6246,0.25366337,0.00789241
6247,0.20008515,0.00316372
6248,0.10741163,0.04030768
6249,0.35336875,0.09841834
6250,0.13402977,0.04525739
6251,0.46818969,0.00545006
6252,0.36774596,0.00223998
6253,0.4228485,0.00355593
6254,0.1121056,0.04174092
6255,0.16234353,0.05357899
6256,0.26375808,0.0734594
6257,0.16988004,0.08495725
6258,0.16988004,0.08495725
6259,0.49647872,0.16535149
6260,0.18200995,0.00243368
6261,0.54708664,0.20388339
6262,0.54708664,0.20388339
6263,0.27089672,0.05006382
6264,0.14121451,0.04537459
6265,0.11290143,0.06247457
6266,0.40222807,0.0025255
6267,0.37038682,0.00291178
6268,0.20615163,0.06431891
6269,0.20722739,0.1264137
6270,0.3669518,0.01264552
6271,0.18189861,0.1565055
6272,0.50869327,0.12237772
6273,0.23508883,0.08095892
6274,0.54304441,0.18674955
6275,0.52177163,0.11201031
6276,0.52177163,0.11201031
6277,0.25022545,0.04668644
6278,0.47366598,0.05543245
6279,0.15360559,0.15106185
6280,0.37672592,0.0100869
6281,0.48717189,0.08683016
6282,0.34522495,0.02625521
6283,0.49610219,0.00910588
6284,0.40010282,0.00060067
6285,0.34589873,0.17692028
6286,0.23641679,0.04179248
6287,0.32243743,0.00687433
6288,0.12882658,0.03080201
6289,0.38592908,0.01550584
6290,0.38592908,0.01550584
6291,0.38592908,0.01550584
6292,0.19162934,0.17592979
6293,0.18031623,0.1129608
6294,0.46688218,0.1634887
6295,0.46688218,0.1634887
6296,0.29344569,0.01388192
6297,0.37153825,0.17184364
6298,0.12713286,0.04673733
6299,0.48516954,0.00234834
6300,0.38473179,0.00703325
6301,0.26423672,0.18212732
6302,0.42496398,0.07051741
6303,0.34588665,0.29657606
6304,0.29258083,0.16632748
6305,0.50738599,0.06363098
6306,0.55051743,0.28721157
6307,0.37221846,0.00095427
6308,0.17031583,0.08664974
6309,0.17031583,0.08664974
6310,0.1671306,0.06770715
6311,0.11196487,0.00541379
6312,0.11196487,0.00541379
6313,0.26210381,0.04267517
6314,0.19566536,0.08920534
6315,0.10088332,0.01404564
6316,0.58754239,0.62112285
6317,0.16025476,0.09574929
6318,0.53937609,0.20702981
6319,0.44576466,0.08727967
6320,0.42587248,0.06554779
6321,0.52334062,0.14958514
6322,0.22041344,0.2082358
6323,0.43948916,0.03861569
6324,0.19037478,0.19238192
6325,0.13874624,0.04877871
6326,0.53466908,0.21721467
6327,0.10936487,0.02030792
6328,0.52350257,0.11980677
6329,0.4995484,0.00107621
6330,0.50139486,0.02100539
6331,0.39913047,0.01593953
6332,0.16937714,0.00766383
6333,0.26849182,0.00576267
6334,0.10141192,0.07615077
6335,0.10542825,0.07198784
6336,0.17880436,0.07406693
6337,0.10027026,0.02688349
6338,0.23928624,0.09346692
6339,0.3884317,0.00630898
6340,0.52252015,0.16106449
6341,0.52252015,0.16106449
6342,0.14753497,0.06430009
6343,0.5058561,0.10429445
6344,0.41968779,0.05876148
6345,0.49146721,0.03164742
6346,0.41696925,0.16009055
6347,0.40747648,0.02993608
6348,0.40747648,0.02993608
6349,0.40747648,0.02993608
6350,0.33585537,0.01461283
6351,0.33812871,0.01653446
6352,0.22670917,0.07422416
6353,0.23437836,0.17350492
6354,0.23437836,0.17350492
6355,0.23437836,0.17350492
6356,0.24492255,0.22062773
6357,0.11242804,0.05198345
6358,0.39885163,0.00149719
6359,0.11838284,0.02551145
6360,0.11441443,0.03648726
6361,0.1520229,0.05996019
6362,0.42430996,0.25391368
6363,0.2310335,0.0741725
6364,0.15475471,0.1051111
6365,0.18266037,0.00084816
6366,0.13243992,0.01916889
6367,0.23732561,0.01597304
6368,0.13659062,0.15618211
6369,0.34761593,0.13465392
6370,0.11070787,0.0106639
6371,0.2629867,0.05102606
6372,0.50535955,0.02957431
6373,0.50489099,0.0284826
6374,0.50489099,0.0284826
6375,0.50489099,0.0284826
6376,0.12593023,0.02223344
6377,0.1774039,0.04777131
6378,0.2412438,0.2231932
6379,0.15640431,0.21212616
6380,0.4522417,0.01460948
6381,0.39087779,0.04753484
6382,0.49393126,0.02813176
6383,0.30615109,0.00700263
6384,0.19293375,0.05626176
6385,0.2197596,0.07037558
6386,0.51880298,0.10527698
6387,0.2197596,0.07037558
6388,0.16210156,0.08271053
6389,0.22091603,0.04354745
6390,0.16607512,0.067543
6391,0.50021569,0.00720971
6392,0.1630306,0.0731451
6393,0.50012128,0.00491309
6394,0.21973856,0.06110905
6395,0.14703738,0.08437046
6396,0.14703738,0.08437046
6397,0.14703738,0.08437046
6398,0.30089448,0.08962912
6399,0.18593331,0.00463171
6400,0.32135986,0.06931533
6401,0.50547043,0.04141025
6402,0.37271223,0.00526759
6403,0.37271223,0.00526759
6404,0.37271223,0.00526759
6405,0.27569953,0.04391659
6406,0.48984955,0.06889245
6407,0.48984955,0.06889245
6408,0.19118812,0.07066907
6409,0.21869003,0.05542355
6410,0.4782732,0.00028898
6411,0.49889841,0.01096016
6412,0.48624912,0.00501448
6413,0.11077189,0.02671879
6414,0.44691476,0.21694796
6415,0.18726351,0.07761836
6416,0.16810828,0.11117776
6417,0.16810828,0.11117776
6418,0.16266099,0.07182674
6419,0.53407666,0.30754184
6420,0.54423883,0.23889226
6421,0.10060609,0.04629708
6422,0.44322386,0.00229752
6423,0.5163388,0.20842754
6424,0.49454231,0.26334577
6425,0.12071115,0.0766151
6426,0.17257651,0.0380202
6427,0.1374966,0.09147502
6428,0.46763921,0.09235879
6429,0.33912214,0.17609947
6430,0.11151373,0.0382498
6431,0.14971883,0.06740366
6432,0.50778949,0.05454244
6433,0.40317311,0.00293225
6434,0.14677141,0.06875563
6435,0.15063139,0.04216626
6436,0.3716499,0.04951269
6437,0.13052921,0.20971359
6438,0.248905,0.00023611
6439,0.25836842,0.14762679
6440,0.50224595,0.03377986
6441,0.1161689,0.04966577
6442,0.35309255,0.17324901
6443,0.10726792,0.04824593
6444,0.1134248,0.02426255
6445,0.51522492,0.0751706
6446,0.46841119,0.05048181
6447,0.13439013,0.1013945
6448,0.19740878,0.00643757
6449,0.11656331,0.00525328
6450,0.11935358,0.15411824
6451,0.18525193,0.08025025
6452,0.18525193,0.08025025
6453,0.18525193,0.08025025
6454,0.18525193,0.08025025
6455,0.41546944,0.22712329
6456,0.41546944,0.22712329
6457,0.14706801,0.03192196
6458,0.47261042,0.09633169
6459,0.37745075,0.02605491
6460,0.37745075,0.02605491
6461,0.34945417,0.1187128
6462,0.34945417,0.1187128
6463,0.26876387,0.09326528
6464,0.49876072,0.01572302
6465,0.49970951,0.02151849
6466,0.12174661,0.05055673
6467,0.19249849,0.06589289
6468,0.43334631,0.12033078
6469,0.54730768,0.19783717
6470,0.50935797,0.10362395
6471,0.30646879,0.01517561
6472,0.13653957,0.07990132
6473,0.1557209,0.0020228
6474,0.1557209,0.0020228
6475,0.28527839,0.18616762
6476,0.19701448,0.0025509
6477,0.19701448,0.0025509
6478,0.19701448,0.0025509
6479,0.19701448,0.0025509
6480,0.22999885,0.21543228
6481,0.21428747,0.05659503
6482,0.11112942,0.03624099
6483,0.13946081,0.04125388
6484,0.12808989,0.00228682
6485,0.13157972,0.03223155
6486,0.16386918,0.00180776
6487,0.13040763,0.04794329
6488,0.49808368,0.0829966
6489,0.2393166,0.03128567
6490,0.15736072,0.1386874
6491,0.17595345,0.12821428
6492,0.17595345,0.12821428
6493,0.23680682,0.03532276
6494,0.18044617,0.15439878
6495,0.09676706,0.03054547
6496,0.0966723,0.04974014
6497,0.46898628,0.11842357
6498,0.46542539,0.23961671
6499,0.16950091,0.20336445
6500,0.24653024,0.10081289
6501,0.40322058,0.04468566
6502,0.37701913,0.00846489
6503,0.12168683,0.12570765
6504,0.34252196,0.3082338
6505,0.30947546,0.07321749
6506,0.52903329,0.19260114
6507,0.22676058,0.01900578
6508,0.18283064,0.06091607
6509,0.39426811,0.15279915
6510,0.52279309,0.33725315
6511,0.36261797,0.09195279
6512,0.26218942,0.01251534
6513,0.14655399,0.09591083
6514,0.44876995,0.00271596
6515,0.12261216,0.11012582
6516,0.12261216,0.11012582
6517,0.14039464,0.07507518
6518,0.14039464,0.07507518
6519,0.13492887,0.18041455
6520,0.13188224,0.00971759
6521,0.12614487,0.04180952
6522,0.27564866,0.01619891
6523,0.43125406,0.07027992
6524,0.17267048,0.00110071
6525,0.37564072,0.06556475
